Steps,    Chain,           Shake,           Chi,             Rama,            Excluded,        DSSP,            P_AP,            Water,           Burial,          Helix,           AMH-Go,       Frag_Mem,        Vec_FM,          Membrane,        SSB,          VTotal,      Ebond,     Epair
520000, 246.134276066872, 0, 36.7647470275363, -124.249536391316, 0, 0, 0, -23.4153435705032, -55.6865048299153, 0, 0, -322.415781390948, 0, 0, 0, -242.868143088274, 111.320756335426, 3.28579654450404
524000, 281.4786182255, 0, 58.552862846594, -119.249833145205, 0, 0, 0, -31.1461646625019, -53.4613515114566, 0, 0, -319.442439881298, 0, 0, 0, -183.268308128368, 111.206350637564, 9.06751349813461
528000, 285.380405655387, 0, 55.5441500445853, -118.601209161055, 0, 0, 0, -24.6054789223602, -57.2941100357272, 0, 0, -315.973829327606, 0, 0, 0, -175.550071746776, 122.86190425346, 9.4482928178796
532000, 271.127357568191, 0, 50.7155819473444, -114.668193490363, 0, 0, 0, -27.483628815563, -55.1448587284486, 0, 0, -321.377667830378, 0, 0, 0, -196.831409349217, 121.708659897243, 13.1247787809402
536000, 305.73194582565, 0, 41.3357129425816, -110.340025762545, 0, 0, 0, -23.1205137127612, -56.7175189230012, 0, 0, -319.183571884137, 0, 0, 0, -162.293971514213, 114.96950571682, 7.39521427706005
540000, 283.730828945954, 0, 44.4524108114665, -115.353312145276, 0, 0, 0, -19.5959169856336, -55.8186586433315, 0, 0, -313.196258567406, 0, 0, 0, -175.780906584227, 97.1016513887451, 6.74326163037307
544000, 295.736165026374, 0, 46.466966185555, -124.929143144996, 0, 0, 0, -15.2316788929436, -54.0349578184552, 0, 0, -319.016378655726, 0, 0, 0, -171.009027300192, 117.501293690442, 11.8995291347837
548000, 238.26882780857, 0, 60.7881872053123, -112.584553483949, 0, 0, 0, -19.9284511430506, -54.9854170459291, 0, 0, -325.930537424871, 0, 0, 0, -214.371944083917, 102.877270759431, 4.0711284478301
552000, 258.87198079808, 0, 43.2774102175304, -109.083644826985, 0, 0, 0, -18.0443702728937, -56.0669397390106, 0, 0, -311.804352849892, 0, 0, 0, -192.849916673171, 111.191555568438, 10.1012244867264
556000, 328.814137784928, 0, 49.3568447568537, -112.263710354135, 0, 0, 0, -22.1377786339804, -55.3018394171691, 0, 0, -323.064366111565, 0, 0, 0, -134.596711975068, 119.029852913612, 8.23670010643763
560000, 246.822567211513, 0, 48.686470070972, -114.709812382333, 0, 0, 0, -21.8649383005916, -55.3678684914451, 0, 0, -313.991210703926, 0, 0, 0, -210.424792595811, 94.8198481351021, 11.295307784943
564000, 268.268529169836, 0, 59.2299264413235, -114.954043035585, 0, 0, 0, -16.1370160095431, -56.0284163806482, 0, 0, -319.776277884627, 0, 0, 0, -179.397297699244, 96.502841395407, 8.56712529829784
568000, 248.52085301413, 0, 47.582374644195, -119.900198405617, 0, 0, 0, -16.0295535532826, -55.1915190248983, 0, 0, -321.427674951817, 0, 0, 0, -216.44571827729, 108.489486037028, 6.74294510124679
572000, 252.516192707384, 0, 51.7218641799716, -123.493339449723, 0, 0, 0, -12.7694067557569, -54.5398330811355, 0, 0, -315.522944209894, 0, 0, 0, -202.087466609154, 101.815697164497, 5.71209227284119
576000, 264.610800326012, 0, 50.6337555829579, -116.533160058093, 0, 0, 0, -28.0802079480494, -55.4560542342274, 0, 0, -316.794488852497, 0, 0, 0, -201.619355183897, 114.354404287386, 5.90158179784169
580000, 279.011998926885, 0, 51.3102949400151, -114.809890639736, 0, 0, 0, -22.8991972211915, -55.3718516486387, 0, 0, -316.6778812221, 0, 0, 0, -179.436526864766, 134.109263046153, 3.11279081176126
584000, 334.020029010892, 0, 51.6507307074873, -111.439311951332, 0, 0, 0, -28.694770249759, -56.2520612844178, 0, 0, -321.312623840181, 0, 0, 0, -132.02800760731, 103.347970474833, 11.7330842355616
588000, 287.078659262826, 0, 50.426935595405, -108.059006992892, 0, 0, 0, -23.0518402647912, -55.4302097590264, 0, 0, -304.830059316056, 0, 0, 0, -153.865521474535, 116.239256850056, 8.83664429728992
592000, 273.348349558992, 0, 46.8674228380651, -114.279539621537, 0, 0, 0, -24.8771575871372, -55.98001727249, 0, 0, -311.850495131778, 0, 0, 0, -186.771437215885, 123.29507634954, 4.59151755794952
596000, 254.639057811319, 0, 50.5608174593593, -121.734501920465, 0, 0, 0, -19.7593958981505, -56.634277607628, 0, 0, -324.151852876034, 0, 0, 0, -217.080153031599, 121.451771622, 3.3958802407827
600000, 269.939384630139, 0, 57.0754420657959, -125.535608428837, 0, 0, 0, -33.2229987023041, -55.5990217791011, 0, 0, -320.794943563591, 0, 0, 0, -208.137745777898, 116.911521832641, 6.27766290642159
604000, 238.808563998058, 0, 37.9063232525308, -118.648853068316, 0, 0, 0, -25.4129070242107, -55.8371827138682, 0, 0, -321.602144696106, 0, 0, 0, -244.786200251912, 110.951684129765, 6.91409055473901
608000, 318.546704258724, 0, 55.6062434442386, -116.254864246375, 0, 0, 0, -21.2571308922048, -54.8498233719284, 0, 0, -322.559993064231, 0, 0, 0, -140.768863871777, 111.669844734553, 9.3609283349613
612000, 236.489855055102, 0, 33.4514184058964, -115.936613525458, 0, 0, 0, -17.9474521212746, -55.8572364974648, 0, 0, -320.157638533367, 0, 0, 0, -239.957667216566, 104.83989902534, 6.46008026888742
616000, 305.726836224177, 0, 51.5489024998579, -108.217133314028, 0, 0, 0, -24.3572821469103, -56.6114309900219, 0, 0, -326.280479302214, 0, 0, 0, -158.190587029139, 93.4914321241024, 7.45463696741558
620000, 249.577731348603, 0, 43.0847436858826, -122.022892182202, 0, 0, 0, -18.6789894030613, -55.2984104726517, 0, 0, -320.039224151439, 0, 0, 0, -223.377041174868, 100.466780619026, 6.48256699999079
624000, 260.476489343065, 0, 45.1440172447482, -118.620591534635, 0, 0, 0, -13.5655292747408, -57.0236165542934, 0, 0, -321.884117835322, 0, 0, 0, -205.473348611178, 99.8506689942981, 7.35716407474267
628000, 216.769270657799, 0, 41.758772589803, -119.212609004565, 0, 0, 0, -20.0445662955273, -55.5596727256611, 0, 0, -323.793397013764, 0, 0, 0, -260.082201791915, 115.256454799581, 8.73421783284261
632000, 289.624806469556, 0, 64.6222586061306, -118.27318981492, 0, 0, 0, -15.1373264123902, -55.2312149124225, 0, 0, -317.181837669532, 0, 0, 0, -151.576503733578, 119.085107666964, 6.91273486690987
636000, 292.737657378895, 0, 63.6653742288208, -115.479905554735, 0, 0, 0, -19.7176211950437, -55.672938162667, 0, 0, -319.847556754588, 0, 0, 0, -154.314990059318, 107.164335115615, 11.0329794974594
640000, 212.43844711972, 0, 54.5591170445519, -117.312998709832, 0, 0, 0, -28.8341827117283, -56.0316757329397, 0, 0, -327.856583714859, 0, 0, 0, -263.037876705087, 94.6694911398778, 7.95902607049751
644000, 251.909037679236, 0, 67.2762660016272, -114.205726623003, 0, 0, 0, -24.1132438317408, -54.9719472731026, 0, 0, -314.674046975698, 0, 0, 0, -188.779661022681, 118.714862007438, 8.75900381773259
648000, 293.322896901865, 0, 51.2053529172637, -124.929182789883, 0, 0, 0, -20.6164900366229, -55.6450574886037, 0, 0, -322.526605525649, 0, 0, 0, -179.18908602163, 121.396620134571, 10.8374341003702
652000, 235.814993122369, 0, 38.4279266635398, -108.573564327227, 0, 0, 0, -23.2160388996408, -55.4762421941478, 0, 0, -316.209972444002, 0, 0, 0, -229.232898079109, 111.887152633554, 7.13960954471069
656000, 259.502319921583, 0, 56.4640098223396, -113.876082685518, 0, 0, 0, -23.307636348492, -55.4362499746494, 0, 0, -323.70936422572, 0, 0, 0, -200.363003490457, 116.285758307924, 13.9795344197119
660000, 245.431330569275, 0, 52.4599656928374, -112.671801831135, 0, 0, 0, -29.0036757275303, -55.745502143876, 0, 0, -324.116671247717, 0, 0, 0, -223.646354688146, 91.7201276104937, 6.1482634721422
664000, 236.323725627759, 0, 49.5217507938946, -119.601722974862, 0, 0, 0, -26.7104063630383, -54.5327119382497, 0, 0, -318.574886610229, 0, 0, 0, -233.574251464725, 96.315407150629, 8.06905104223653
668000, 286.306095178, 0, 50.4339529528023, -114.256094036223, 0, 0, 0, -32.3232382985083, -53.9144492073024, 0, 0, -314.424898529339, 0, 0, 0, -178.17863194057, 110.906476425378, 8.67540561309209
672000, 320.623020095138, 0, 40.4029235325889, -119.549978418225, 0, 0, 0, -32.5605361923539, -55.25886543695, 0, 0, -320.087395140457, 0, 0, 0, -166.430831560259, 96.3815973317317, 8.6704605152121
676000, 308.454648430855, 0, 63.8369403564873, -110.065918508482, 0, 0, 0, -28.7173672231826, -55.5729699100262, 0, 0, -315.550180788181, 0, 0, 0, -137.61484764253, 106.509067009842, 10.0860371015517
680000, 325.239632124338, 0, 54.1935240343972, -115.410023146573, 0, 0, 0, -17.9486892901142, -54.8093361331136, 0, 0, -324.453219939558, 0, 0, 0, -133.188112350624, 99.8370588641713, 7.602602662901
684000, 312.019803402718, 0, 62.3064558623823, -107.276395416482, 0, 0, 0, -25.4597249974009, -55.5297419055545, 0, 0, -319.909240467214, 0, 0, 0, -133.848843521551, 115.04557771034, 9.85497055035463
688000, 312.089957799572, 0, 68.0493691389187, -104.836005759158, 0, 0, 0, -23.6039485580267, -56.0961254194441, 0, 0, -325.833126997412, 0, 0, 0, -130.22987979555, 101.06237634185, 12.4135058348558
692000, 304.515217471498, 0, 62.7603211788837, -115.359253978317, 0, 0, 0, -19.5339417923698, -54.7008353685728, 0, 0, -316.684769399387, 0, 0, 0, -139.003261888265, 109.645403268886, 9.24219802493487
696000, 244.936788590396, 0, 51.0106117187462, -109.085160384881, 0, 0, 0, -19.3868257827914, -55.4217902055437, 0, 0, -318.401564212357, 0, 0, 0, -206.347940276431, 112.384111527873, 9.75753174611232
700000, 271.808382444126, 0, 45.3532023173451, -119.864715692807, 0, 0, 0, -9.94011053858762, -55.526155216467, 0, 0, -318.829192106276, 0, 0, 0, -186.998588792667, 108.365027988328, 6.31010852028377
704000, 305.247477425941, 0, 42.8078508827348, -119.029204645109, 0, 0, 0, -9.24381628758909, -54.967112201334, 0, 0, -315.773623281186, 0, 0, 0, -150.958428106542, 123.213048095001, 8.20212324782967
708000, 239.684961902996, 0, 40.440864079548, -120.587385195031, 0, 0, 0, -15.032658302936, -55.6794287135007, 0, 0, -312.645421253573, 0, 0, 0, -223.819067482497, 121.270474445158, 10.4959182037886
712000, 264.759425282974, 0, 55.5445462292312, -125.643772241543, 0, 0, 0, -26.5907067195764, -55.3511270508438, 0, 0, -316.56566196333, 0, 0, 0, -203.847296463088, 117.25718412576, 4.93471800751928
716000, 325.467776597707, 0, 49.7912383974189, -122.230776192512, 0, 0, 0, -17.5771667596731, -53.9496552689587, 0, 0, -318.765054521565, 0, 0, 0, -137.263637747583, 111.191046005133, 5.77014282337888
720000, 279.985735511691, 0, 55.95768171662, -116.104457584142, 0, 0, 0, -20.2357699213338, -55.9794023154669, 0, 0, -314.358497315008, 0, 0, 0, -170.73470990764, 101.304607824952, 5.89591894997958
724000, 281.845072661079, 0, 45.7240867378772, -112.362765737302, 0, 0, 0, -26.3121469113525, -55.5374794844417, 0, 0, -307.777568265353, 0, 0, 0, -174.420800999493, 119.921634217699, 4.57378330365671
728000, 234.773577872824, 0, 40.1717838467856, -111.572233145864, 0, 0, 0, -16.2580521680579, -54.6323240784457, 0, 0, -315.134750918206, 0, 0, 0, -222.651998590964, 107.502942158543, 6.90971060648596
732000, 232.736563216026, 0, 43.7120860742491, -117.339135032019, 0, 0, 0, -15.2780187064249, -54.9776237128801, 0, 0, -309.936208716667, 0, 0, 0, -221.082336877716, 126.081074858305, 5.95714591892229
736000, 298.337934493175, 0, 41.0530058362253, -115.721166637926, 0, 0, 0, -22.3097053081344, -54.7325285599533, 0, 0, -312.976814210469, 0, 0, 0, -166.349274387082, 115.951679904213, 6.14087458899146
740000, 245.92194252594, 0, 38.8357171391465, -119.772047020811, 0, 0, 0, -18.357165864856, -55.753107036402, 0, 0, -311.99165360806, 0, 0, 0, -221.116313865042, 120.042472827453, 9.18963330969039
744000, 250.529194636372, 0, 59.7705070949222, -109.273638860687, 0, 0, 0, -20.6724139858848, -54.8916842955611, 0, 0, -318.232826537064, 0, 0, 0, -192.770861947903, 104.692252785176, 8.07058569844136
748000, 265.751116041657, 0, 62.3402150706272, -112.888999872492, 0, 0, 0, -20.7726192638024, -54.8546908715812, 0, 0, -322.738184516693, 0, 0, 0, -183.163163412284, 108.939102778338, 5.5582345196852
752000, 308.588865991279, 0, 48.9365728087861, -115.638118949443, 0, 0, 0, -18.6172386130269, -56.6044726580602, 0, 0, -317.308376405594, 0, 0, 0, -150.642767826059, 103.150738188028, 12.3568033865719
756000, 328.053635748787, 0, 50.578848962302, -118.049017503435, 0, 0, 0, -20.1477714187116, -55.5232068570316, 0, 0, -312.081746290488, 0, 0, 0, -127.169257358577, 125.46080059722, 7.93854922852215
760000, 281.919595639688, 0, 40.1836971031391, -114.010743795318, 0, 0, 0, -23.8091691153253, -54.7591237703044, 0, 0, -313.604923325454, 0, 0, 0, -184.080667263575, 106.36081323295, 11.3638288044309
764000, 285.290485522783, 0, 51.9718972643794, -124.057922552764, 0, 0, 0, -19.9007770054854, -55.6630847887205, 0, 0, -317.539336665631, 0, 0, 0, -179.898738225439, 100.137812313078, 6.33479048094779
768000, 279.70997389827, 0, 50.2622116187143, -111.117404049869, 0, 0, 0, -25.5598923995978, -56.0303948817312, 0, 0, -312.561993034002, 0, 0, 0, -175.297498848216, 107.664934008135, 8.22405740494669
772000, 293.097625867123, 0, 49.1986589633832, -111.493273505144, 0, 0, 0, -24.4109736471862, -56.030190677012, 0, 0, -314.006350454735, 0, 0, 0, -163.644503453571, 110.757095929884, 8.27928165081156
776000, 270.948128446088, 0, 43.6959976741641, -127.572593764459, 0, 0, 0, -25.8681410293714, -55.5472126795013, 0, 0, -318.22349959078, 0, 0, 0, -212.56732094386, 105.664253879254, 6.692764824975
780000, 303.26376794294, 0, 61.5859353421275, -113.63679051953, 0, 0, 0, -24.0611489467505, -56.2007273139836, 0, 0, -315.295845948222, 0, 0, 0, -144.344809443419, 122.661176868361, 11.5400905646309
784000, 237.821721350994, 0, 59.7162656479546, -121.561157541062, 0, 0, 0, -13.9136055354083, -55.9769058395515, 0, 0, -318.79352272485, 0, 0, 0, -212.707204641923, 125.509310932189, 7.39786318914328
788000, 334.180342810836, 0, 56.6567729413556, -110.262914209842, 0, 0, 0, -21.78849005568, -53.8296726276531, 0, 0, -323.85821535014, 0, 0, 0, -118.902176491123, 103.569637513684, 7.75022913654984
792000, 261.843138801385, 0, 47.5595642754054, -118.892744679031, 0, 0, 0, -19.6275247820983, -57.2578199620344, 0, 0, -319.431317932496, 0, 0, 0, -205.806704278869, 95.6458695107785, 6.4734493490444
796000, 254.881928347325, 0, 41.9590242944128, -114.704612980666, 0, 0, 0, -16.3843345843703, -56.2927530325315, 0, 0, -319.938953635108, 0, 0, 0, -210.479701590938, 101.029325832025, 10.1222457687924
800000, 236.860188169555, 0, 57.9379835815294, -122.113650271073, 0, 0, 0, -22.5168597054153, -55.178823713713, 0, 0, -318.840813967873, 0, 0, 0, -223.85197590699, 115.456473977582, 8.22402230690862
804000, 244.717030713095, 0, 55.2435508781779, -122.098469270265, 0, 0, 0, -16.2395623312235, -54.9708489203656, 0, 0, -322.826038434146, 0, 0, 0, -216.174337364727, 108.510664160263, 7.17209675645091
808000, 308.338757515969, 0, 53.4083272806932, -114.901232080923, 0, 0, 0, -19.8106272203491, -55.9973713460983, 0, 0, -319.7813787505, 0, 0, 0, -148.743524601208, 97.6487708034048, 6.43383343081928
812000, 223.914136457906, 0, 50.383286985064, -125.835182280289, 0, 0, 0, -24.1143967306371, -55.6336911991977, 0, 0, -320.305192654982, 0, 0, 0, -251.591039422136, 111.530169569738, 5.36053831430758
816000, 247.068948451637, 0, 43.6737325943069, -129.836049521226, 0, 0, 0, -24.6286823637908, -55.3727982643072, 0, 0, -320.717338702458, 0, 0, 0, -239.812187805838, 120.143333018359, 10.6882076706881
820000, 292.973454756485, 0, 52.5262367889275, -118.183903840846, 0, 0, 0, -14.9283077084251, -55.3257211552489, 0, 0, -323.924891104554, 0, 0, 0, -166.863132263661, 102.720225075377, 8.91577581040792
824000, 407.399524071859, 0, 64.7892629572555, -118.767744912253, 0, 0, 0, -15.217808800894, -55.8328133879142, 0, 0, -323.418563747231, 0, 0, 0, -41.0481438191777, 110.846386154584, 13.3357348712518
828000, 228.809653512224, 0, 44.7149454238898, -109.574809028474, 0, 0, 0, -14.4973144568705, -54.4867127398362, 0, 0, -317.44316917651, 0, 0, 0, -222.477406465577, 103.992074121994, 9.36043928769262
832000, 234.409038912109, 0, 59.1654372270774, -117.999726505311, 0, 0, 0, -21.631784796324, -55.621025065267, 0, 0, -320.913145219553, 0, 0, 0, -222.591205447269, 114.227856700183, 10.69720761019
836000, 225.208491661494, 0, 47.5820446032089, -126.255495831956, 0, 0, 0, -23.9501952814863, -55.8714609263785, 0, 0, -309.934112648834, 0, 0, 0, -243.220728423952, 98.9096093775532, 4.11127641436848
840000, 311.545756306173, 0, 51.678238113029, -120.270002974155, 0, 0, 0, -16.5059407184309, -55.6668178567908, 0, 0, -310.169741505654, 0, 0, 0, -139.388508635829, 106.086025138617, 3.7361011438999
844000, 230.652861502924, 0, 40.0109899054784, -123.252764053855, 0, 0, 0, -13.8632768197395, -56.1754036697694, 0, 0, -324.13609086842, 0, 0, 0, -246.763684003382, 112.122258383296, 5.78224242243374
848000, 376.542434293471, 0, 79.9304841117715, -115.834394439107, 0, 0, 0, -16.3342525117084, -54.3645348615157, 0, 0, -314.416835070868, 0, 0, 0, -44.4770984779566, 97.9324010748766, 8.75136063552597
852000, 226.988138609011, 0, 49.0717731382556, -117.927290153282, 0, 0, 0, -23.4129501517936, -54.6185232816579, 0, 0, -312.692805441554, 0, 0, 0, -232.591657281021, 112.078763167301, 4.43207320041658
856000, 242.448435187555, 0, 56.6423421446806, -123.28599854435, 0, 0, 0, -21.8618422280609, -55.355469076491, 0, 0, -321.501294551197, 0, 0, 0, -222.913827067863, 99.2885160185127, 14.0402161855984
860000, 298.41527847093, 0, 60.5346812366871, -120.111560251232, 0, 0, 0, -18.924649721113, -54.2401047266841, 0, 0, -318.596089891053, 0, 0, 0, -152.922444882465, 131.59018690127, 3.1952911550424
864000, 254.955389066563, 0, 43.0745326374525, -116.378243658621, 0, 0, 0, -8.91061503377734, -54.5793513290701, 0, 0, -321.246317686711, 0, 0, 0, -203.084606004164, 101.654737341292, 6.45803709468074
868000, 288.084245292553, 0, 57.1053441667004, -112.89014175861, 0, 0, 0, -27.6201309169052, -55.7068276727505, 0, 0, -315.20578552171, 0, 0, 0, -166.233296410722, 114.482089228459, 7.57455131505708
872000, 296.428376341443, 0, 54.8813190251103, -113.658692771068, 0, 0, 0, -29.1311072302316, -54.1795539956474, 0, 0, -324.072924036239, 0, 0, 0, -169.732582666633, 103.12066998345, 5.67453176886152
876000, 238.68605412539, 0, 36.9939279883778, -108.550159146102, 0, 0, 0, -29.83671283526, -56.7488950385701, 0, 0, -331.363849769814, 0, 0, 0, -250.819634675978, 107.824007818349, 7.85677422075065
880000, 283.873555371546, 0, 52.2493626046667, -117.431643029262, 0, 0, 0, -30.4315984761607, -55.4851195648235, 0, 0, -319.697650639625, 0, 0, 0, -186.923093733659, 101.268669790652, 15.8556269913383
884000, 318.092167962858, 0, 50.8531860464119, -110.576067559861, 0, 0, 0, -30.8607875678766, -56.0061157110056, 0, 0, -321.90239265707, 0, 0, 0, -150.400009486543, 100.195238435635, 10.9044224254677
888000, 299.480471680956, 0, 60.6832121230333, -118.703324621397, 0, 0, 0, -32.2292883857653, -56.7993721899139, 0, 0, -312.998956846726, 0, 0, 0, -160.567258239813, 105.539303360792, 10.0093659374344
892000, 239.171205180482, 0, 47.722537594445, -118.639320388912, 0, 0, 0, -30.539586461652, -56.0717188440395, 0, 0, -320.496152217034, 0, 0, 0, -238.853035136711, 110.349980881434, 3.83202076807776
